Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
74b3dfd3a4c118e9d0729096056643c599f2e401a9bc121e96b4a37a3e6de1b1,2020-01,Metropolitan Police Service,Metropolitan Police Service,0.022851,51.524016,On or near BALAAM STREET,E01003499,Newham 030A,Offender given a caution
f2ee1287ecc61bd99dd3aa48f3f9182bd93911d701caf74ad7293392dda5f522,2020-01,Metropolitan Police Service,Metropolitan Police Service,0.022724,51.504558,On or near TOM JENKINSON ROAD,E01033577,Newham 037E,Suspect charged
dc87f532c16e59bea35dce7d32c7b2ceb32046210a7a9223f120062fe9eff915,2020-01,Metropolitan Police Service,Metropolitan Police Service,-0.014507,51.550715,On or near Pedestrian Subway,E01033583,Newham 013G,Suspect charged
dc53ce01949b33322064a3bbba215a4c24703b6314af5add7769146ced3c0b24,2020-01,Metropolitan Police Service,Metropolitan Police Service,0.008192,51.523746,On or near FENNEL CLOSE,E01003500,Newham 027C,Suspect charged
6b05fe606fa490e7721dcfc0efa8bda2dea4fb986b6febc0c99b1e869112ece9,2020-01,Metropolitan Police Service,Metropolitan Police Service,0.058749,51.522807,On or near NORMAN ROAD,E01003540,Newham 029C,Offender given penalty notice
eabedf89ebb455f4d80e2b43c9451b9a1219b55dc37ea932d3ac36e8862f14d7,2020-01,Metropolitan Police Service,Metropolitan Police Service,-0.009573,51.547097,On or near Sports/Recreation Area,E01033583,Newham 013G,Suspect charged
da9292be562c3c291f886e7de5341c0c35f787b89bcf4f2b8533b7ddb4e47ce2,2020-01,Metropolitan Police Service,Metropolitan Police Service,0.004749,51.538229,On or near PAUL STREET,E01003619,Newham 012D,Offender given penalty notice
f104f2d77be647203b8b52414c6ee572a5cd6d21bb6d54d583e16d6eb3e81391,2020-01,Metropolitan Police Service,Metropolitan Police Service,-0.002549,51.538192,On or near LETT ROAD,E01033583,Newham 013G,Local resolution
8372c374ca31392ff603a7c532d4c44883dc92163e59e45c26ea433dc5903ce6,2020-01,Metropolitan Police Service,Metropolitan Police Service,-0.002028,51.541870,On or near MERIDIAN SQUARE,E01033583,Newham 013G,Local resolution
8372c374ca31392ff603a7c532d4c44883dc92163e59e45c26ea433dc5903ce6,2020-01,Metropolitan Police Service,Metropolitan Police Service,-0.002028,51.541870,On or near MERIDIAN SQUARE,E01033583,Newham 013G,Local resolution
1e9bd36b684106b709a1357d868fb2e1fff2242fed5557a98525e9697913824a,2020-01,Metropolitan Police Service,Metropolitan Police Service,0.005993,51.545870,On or near MANBEY PARK ROAD,E01003559,Newham 009D,Local resolution
dbacced3a9b9ff9584dc2f6a18d2f4b95fdc24b5fe824490769238273bb6be1d,2020-01,Metropolitan Police Service,Metropolitan Police Service,0.009036,51.515728,On or near A13,E01003503,Newham 030D,Suspect charged
4625042d27c83e737478520de12861f410741898516ed81d2b9d058cc212e5e3,2020-01,Metropolitan Police Service,Metropolitan Police Service,0.014980,51.529583,On or near STRIDE ROAD,E01003593,Newham 027D,Suspect charged
bb995685da0c452779776989d259fd5115812952c34fb9515a2b2c4f034476b0,2020-01,Metropolitan Police Service,Metropolitan Police Service,0.179135,51.523446,On or near NEW ROAD,E01002368,Havering 028A,Suspect charged
d6cf2280a3c27a9bdac3995c011c676a569258d40c6a590d6587cb59d93b2e30,2020-01,Metropolitan Police Service,Metropolitan Police Service,0.192955,51.572533,On or near BRENTWOOD ROAD,E01002352,Havering 016D,Suspect charged
f739498a0fb6e3229b7a598f6cb552f51064a5b0d42e32b52fa7de0e09b033cc,2020-01,Metropolitan Police Service,Metropolitan Police Service,0.187628,51.522272,On or near Sports/Recreation Area,E01002370,Havering 028C,Suspect charged
d05e177b90a16b26aa39ee28509e1754b8e6d4d181961256a17d67bfae11aa95,2020-01,Metropolitan Police Service,Metropolitan Police Service,0.180137,51.576989,On or near Shopping Area,E01002356,Havering 013C,Suspect charged
ec64314367d0e9d5e6cddb9487aa554e90297868532956aacf1cf7b699ab3ab9,2020-01,Metropolitan Police Service,Metropolitan Police Service,0.180886,51.575761,On or near Parking Area,E01002356,Havering 013C,Suspect charged
77b3b0546220308c9e3681553a446768e7f54ed0cd7cca6beaec178d3180f534,2020-01,Metropolitan Police Service,Metropolitan Police Service,0.199101,51.550358,On or near THE BROADWAY,E01002365,Havering 023D,Suspect charged
6acff09567db657e05baeb92538266346b7286bf2e8c555da8fdf2ae9b4e72ef,2020-01,Metropolitan Police Service,Metropolitan Police Service,-0.182757,51.495072,On or near CROMWELL ROAD,E01002887,Kensington and Chelsea 010A,Local resolution
31ca3812bf1a48b8b9a12ac55c7e3998e3b3d3e29b6c52287e9d242602b421ac,2020-01,Metropolitan Police Service,Metropolitan Police Service,-0.174381,51.485859,On or near MALLORD STREET,E01002911,Kensington and Chelsea 019D,Local resolution
d2daf11df32badf1680e505ff71beb78ae4487e960c74670b37ad0140f8e26e8,2020-01,Metropolitan Police Service,Metropolitan Police Service,-0.194828,51.499502,On or near ADAM AND EVE MEWS,E01002816,Kensington and Chelsea 011C,Suspect charged
12c855f397e5e1aab9dece2c61f10044fef7e6d4bb9bb859fa5b00d8b1987321,2020-01,Metropolitan Police Service,Metropolitan Police Service,-0.192926,51.494752,On or near CROMWELL ROAD,E01002812,Kensington and Chelsea 013A,Suspect charged
feee13709be35925408a093a47404baf2f9a53038a47ceed49f1040f0fabd4ca,2020-01,Metropolitan Police Service,Metropolitan Police Service,-0.170420,51.496292,On or near THURLOE PLACE,E01002821,Kensington and Chelsea 014A,Local resolution
45a30bf0b9b75b39ce0c5a2982947b0a6572c53992a1ef8676d907dbcbe9b736,2020-01,Metropolitan Police Service,Metropolitan Police Service,-0.226036,51.505392,On or near UXBRIDGE ROAD,E01001941,Hammersmith and Fulham 005C,Suspect charged
35fabfafa4835bf2f41151acc2412c76bc2c8871a50bea5cebb68e3b456e4523,2020-01,Metropolitan Police Service,Metropolitan Police Service,-0.229109,51.516086,On or near PIONEER WAY,E01001874,Hammersmith and Fulham 001A,Suspect charged
e74b10c6a680f8ce199ad9f2220e052ddc1fe942a27d897df0c970b74f681f63,2020-01,Metropolitan Police Service,Metropolitan Police Service,-0.241208,51.513291,On or near PEONY GARDENS,E01001959,Hammersmith and Fulham 003C,Suspect charged
cf3ed53de906a327c3c64c47605cdb775059b4452b8244e3e86c9032c0e27fa8,2020-01,Metropolitan Police Service,Metropolitan Police Service,-0.224885,51.501283,On or near SULGRAVE ROAD,E01001853,Hammersmith and Fulham 007B,Suspect charged
b3d920a1cc92ed3d6aa3285bf3ccec36be8412fa7e9406093f7f23dea210ba8d,2020-01,Metropolitan Police Service,Metropolitan Police Service,-0.226157,51.505610,On or near POPLAR MEWS,E01001941,Hammersmith and Fulham 005C,Suspect charged
befad850501768da0c0b25e0ed410a95f099d8c8b7e75ebe95e1a3d5a81007d2,2020-01,Metropolitan Police Service,Metropolitan Police Service,-0.226157,51.505610,On or near POPLAR MEWS,E01001941,Hammersmith and Fulham 005C,Suspect charged
001791077d766446de1c96a2055cd65a6cd6afee9f458bd60e9e7c025c274d6a,2020-01,Metropolitan Police Service,Metropolitan Police Service,-0.244769,51.496007,On or near Petrol Station,E01002574,Hounslow 001D,Suspect charged
b9ccb56d944049cd515586100291994846ce0e817a4ac89bd0f7794c10342817,2020-01,Metropolitan Police Service,Metropolitan Police Service,-0.212210,51.498222,On or near HAZLITT ROAD,E01001855,Hammersmith and Fulham 010B,Suspect charged
6c10e9ff0bb378222c73d0ae664d740465e73d6d9cface425dbbe5d2d7e3a930,2020-01,Metropolitan Police Service,Metropolitan Police Service,-0.236590,51.501118,On or near ELGIN AVENUE,E01001858,Hammersmith and Fulham 006A,Suspect charged
5bb19a68f9710cc39f4112c25a519c9913c6297cab8c7cf42c959203652fad12,2020-01,Metropolitan Police Service,Metropolitan Police Service,-0.231807,51.507071,On or near ARMINGER ROAD,E01001945,Hammersmith and Fulham 004C,Local resolution
dfbcba9c76ad9047b85eccc3472c68902e5a1625b17d8a54c20e8f24e0e63ee6,2020-01,Metropolitan Police Service,Metropolitan Police Service,-0.163243,51.501017,On or near RAPHAEL STREET,E01004689,Westminster 019C,Offender given penalty notice
7d0d1f97b9e4bcd8263e18bfa67e02ad5c8588e7dc89d67d37ce96f3f28dcef6,2020-01,Metropolitan Police Service,Metropolitan Police Service,-0.143608,51.510501,On or near BARLOW PLACE,E01033595,Westminster 013E,Suspect charged
f6daac70f87a4b0d90c85291e166e0572731c51b2e0fdc0a80112b3d72c8023f,2020-01,Metropolitan Police Service,Metropolitan Police Service,-0.129778,51.511783,On or near Nightclub,E01004734,Westminster 018A,Suspect charged
f6daac70f87a4b0d90c85291e166e0572731c51b2e0fdc0a80112b3d72c8023f,2020-01,Metropolitan Police Service,Metropolitan Police Service,-0.129778,51.511783,On or near Nightclub,E01004734,Westminster 018A,Suspect charged
196d0d64a1c1105b31337c3470ce6607765a5e05f81758f0a88e73da722c0343,2020-01,Metropolitan Police Service,Metropolitan Police Service,-0.160642,51.517649,On or near BRYANSTON SQUARE,E01004663,Westminster 012E,Suspect charged
08e0da899c560ca39633347be05594f8ad46bef5d4ccdd0975c642effbde85fe,2020-01,Metropolitan Police Service,Metropolitan Police Service,-0.129652,51.512060,On or near NEWPORT PLACE,E01004734,Westminster 018A,Local resolution
4e1ac780ada65ddf310b87caab1bb07f577b8a9d4b4c88da846e0959a2989f1e,2020-01,Metropolitan Police Service,Metropolitan Police Service,-0.205582,51.529046,On or near LANCEFIELD STREET,E01004722,Westminster 004E,Suspect charged
dfa7e9d9b3ec5078eb2ab4f0046479c175c8d7159e5412b52c313d056029e3bd,2020-01,Metropolitan Police Service,Metropolitan Police Service,-0.131209,51.515915,On or near FALCONBERG MEWS,E01004763,Westminster 013B,Local resolution
2cb3729df9f84db5e99dc0bb99f6bd016a3dc2e2fa9d1d64ec57129c7112d3b9,2020-01,Metropolitan Police Service,Metropolitan Police Service,-0.129834,51.511128,On or near Nightclub,E01004734,Westminster 018A,Local resolution
ccb0f8eed9aabbadcb846f9977245a69a88d1c798cb392ad33c8ad5f8b667d5b,2020-01,Metropolitan Police Service,Metropolitan Police Service,-0.128237,51.511057,On or near Theatre/Concert Hall,E01004734,Westminster 018A,Local resolution
8d0a1a74144380f102b72fcabca87c278d1c263c60e56621acd2286514add346,2020-01,Metropolitan Police Service,Metropolitan Police Service,-0.132019,51.511981,On or near SHAFTESBURY AVENUE,E01004763,Westminster 013B,Local resolution
bd54d8ef5b4d124910a77702bf9d17f90135179de68100544d343c8a21b408c1,2020-01,Metropolitan Police Service,Metropolitan Police Service,-0.133340,51.514205,On or near RICHMOND BUILDINGS,E01033595,Westminster 013E,Local resolution
5d1313ac23b6f08acee7bc3cbf905270c7d63eda9347b88a743ce7f955986e6b,2020-01,Metropolitan Police Service,Metropolitan Police Service,-0.138734,51.515172,On or near RAMILLIES PLACE,E01033595,Westminster 013E,Suspect charged
6e0c406d7e42df7f0b65237d458a847497986334b8f4c10d32abd74d3a716677,2020-01,Metropolitan Police Service,Metropolitan Police Service,-0.141463,51.521078,On or near CLIPSTONE STREET,E01004715,Westminster 013A,Suspect charged
d913521096ba66d6f76edb42ea5d084d86dc9bceada77f059e9ec736d91afeee,2020-01,Metropolitan Police Service,Metropolitan Police Service,-0.123825,51.512165,On or near Shopping Area,E01004735,Westminster 018B,Offender given a caution
d913521096ba66d6f76edb42ea5d084d86dc9bceada77f059e9ec736d91afeee,2020-01,Metropolitan Police Service,Metropolitan Police Service,-0.123825,51.512165,On or near Shopping Area,E01004735,Westminster 018B,Offender given a caution
45bb39cce5b23d17ac45b96922a67582a12a99fb3aca221d2e437a14b567ec55,2020-01,Metropolitan Police Service,Metropolitan Police Service,-0.170650,51.528668,On or near FAIRLOP PLACE,E01004725,Westminster 003B,Suspect charged
6e9218d4ae11f03218b5db6f0b51b0bce2ac305edff9d3b1d40145cbe73e5798,2020-01,Metropolitan Police Service,Metropolitan Police Service,-0.198040,51.516305,On or near MOORHOUSE ROAD,E01004653,Westminster 014A,Suspect charged
7bbd147116d79102ea0fd00c6edb9cc7f591d75f7487c46e64af7ba920cdc08d,2020-01,Metropolitan Police Service,Metropolitan Police Service,-0.127772,51.511859,On or near GREAT NEWPORT STREET,E01004734,Westminster 018A,Local resolution
5a69bc3fc0fefbf1f1bdf11cf081e09eeeb48ac2343b4d59c0e4e63509e68857,2020-01,Metropolitan Police Service,Metropolitan Police Service,-0.127798,51.511581,On or near CRANBOURN STREET,E01004734,Westminster 018A,Suspect charged
5a69bc3fc0fefbf1f1bdf11cf081e09eeeb48ac2343b4d59c0e4e63509e68857,2020-01,Metropolitan Police Service,Metropolitan Police Service,-0.127798,51.511581,On or near CRANBOURN STREET,E01004734,Westminster 018A,Suspect charged
5a69bc3fc0fefbf1f1bdf11cf081e09eeeb48ac2343b4d59c0e4e63509e68857,2020-01,Metropolitan Police Service,Metropolitan Police Service,-0.127798,51.511581,On or near CRANBOURN STREET,E01004734,Westminster 018A,Suspect charged
5a69bc3fc0fefbf1f1bdf11cf081e09eeeb48ac2343b4d59c0e4e63509e68857,2020-01,Metropolitan Police Service,Metropolitan Police Service,-0.127798,51.511581,On or near CRANBOURN STREET,E01004734,Westminster 018A,Suspect charged
5a69bc3fc0fefbf1f1bdf11cf081e09eeeb48ac2343b4d59c0e4e63509e68857,2020-01,Metropolitan Police Service,Metropolitan Police Service,-0.127798,51.511581,On or near CRANBOURN STREET,E01004734,Westminster 018A,Suspect charged
6115ef22778eda817f3833bbc89d248ce2a598d5375f377dcef21907034c322a,2020-01,Metropolitan Police Service,Metropolitan Police Service,-0.134792,51.510757,On or near DENMAN STREET,E01033595,Westminster 013E,Suspect charged
6147fb6e1337c37a7158592e50a189f58ed6e1afd2f5fa36e778fa17c5feca44,2020-01,Metropolitan Police Service,Metropolitan Police Service,-0.173406,51.521418,On or near CHURCH STREET,E01004702,Westminster 009E,Suspect charged
fc3f662862bade69cb6a61225c538bb07418dece0716b191f6ff37c74ce010d5,2020-01,Metropolitan Police Service,Metropolitan Police Service,-0.157587,51.467980,On or near BRASSEY SQUARE,E01004592,Wandsworth 005D,Suspect charged
fc3f662862bade69cb6a61225c538bb07418dece0716b191f6ff37c74ce010d5,2020-01,Metropolitan Police Service,Metropolitan Police Service,-0.157587,51.467980,On or near BRASSEY SQUARE,E01004592,Wandsworth 005D,Suspect charged
f1727527902dac180fe6f4a7da0dbcfc52b1eb6ea95abecbbcea17010ff8ae7a,2020-01,Metropolitan Police Service,Metropolitan Police Service,-0.195267,51.455527,On or near Parking Area,E01004600,Wandsworth 018C,Offender given a caution
4a8cae3c2c18cac097eae292c81e72febcaf834b59539b4e54edf06d3f880118,2020-01,Metropolitan Police Service,Metropolitan Police Service,-0.172521,51.473286,On or near TROTT STREET,E01004580,Wandsworth 004C,Offender given penalty notice
eea995ce3300b4b10b5b4db34534ccec8bd4c20af4def087ce392d0c0523a2e9,2020-01,Metropolitan Police Service,Metropolitan Police Service,-0.165994,51.444300,On or near ALTHORP ROAD,E01004543,Wandsworth 027A,Local resolution
523fe07a4d6006652a73640f1f71412eefbd6e66ce4cf80229bccbfc6003bcb3,2020-01,Metropolitan Police Service,Metropolitan Police Service,-0.166804,51.427667,On or near Shopping Area,E01004525,Wandsworth 035A,Local resolution
47ae738c6b3d134c4af7c8cf4228dd3831167d7c03375cc10af75065a137b308,2020-01,Metropolitan Police Service,Metropolitan Police Service,-0.175746,51.426718,On or near Hospital,E01004617,Wandsworth 034D,Suspect charged
9bf9eaab5b4030395a7a76f141bdf04fbabaf7d905473ee787358e0ce291524f,2020-01,Metropolitan Police Service,Metropolitan Police Service,-0.215512,51.464578,On or near Shopping Area,E01004609,Wandsworth 010E,Suspect charged
dd8a00f00cb4d02784915c46010fbd4db50363a3fa8cf4b6206b7a19d7355760,2020-01,Metropolitan Police Service,Metropolitan Police Service,-0.198230,51.457047,On or near WEST HILL,E01004509,Wandsworth 010A,Offender given a caution
e3343682c8bf810bd056a108b9d81c3293fce4d27945c01a7b33887bf638be0e,2020-01,Metropolitan Police Service,Metropolitan Police Service,-0.124482,51.521797,On or near RUSSELL SQUARE,E01000914,Camden 028B,Suspect charged
fa4f5210b9ffdd1b68e199e01c9f81f7139e5c3e7d5d3c8b11ffed298b5c82a1,2020-01,Metropolitan Police Service,Metropolitan Police Service,-0.307616,51.408634,On or near Theatre/Concert Hall,E01002968,Kingston upon Thames 009C,Local resolution
61f7071427cde5cbb33be4a1ca39a770e2bee3904c59055bb1bff0e8860c200d,2020-01,Metropolitan Police Service,Metropolitan Police Service,-0.304741,51.401624,On or near Further/Higher Educational Building,E01002965,Kingston upon Thames 009A,Suspect charged
0599958d3698f6e881bc597c2d6a1404cda26874120d26f880d23cc519464cee,2020-01,Metropolitan Police Service,Metropolitan Police Service,-0.355149,51.476430,On or near SPRING GROVE ROAD,E01002639,Hounslow 012B,Offender given a caution
db8cee2058d5650b4588b2b4565220287d5d631e391c09350954eb0835bd6bf6,2020-01,Metropolitan Police Service,Metropolitan Police Service,-0.399119,51.484035,On or near BLERIOT ROAD,E01002633,Hounslow 005A,Local resolution
663074c91c4b14c3f12bfd50d4dbafae966b827f8e5350099d03c57305222dd6,2020-01,Metropolitan Police Service,Metropolitan Police Service,-0.413725,51.479836,On or near DUDSET LANE,E01002584,Hounslow 013B,Offender given penalty notice
44c3e67d711bc50d5071eb323822c503ceaba65d334f73582794c1b8fa8100a8,2020-01,Metropolitan Police Service,Metropolitan Police Service,-0.409668,51.454881,On or near BUCKINGHAM AVENUE,E01002593,Hounslow 024B,Suspect charged
33392792914b65442ef7939b1af52dfa6c675e99c6da055fd10703fc7b3147d0,2020-01,Metropolitan Police Service,Metropolitan Police Service,-0.378506,51.467889,On or near WELLINGTON ROAD NORTH,E01002663,Hounslow 017D,Suspect charged
6874981a5417234865aff19772f886d24eadde7634b02525a3c1d1315a1781ec,2020-01,Metropolitan Police Service,Metropolitan Police Service,-0.366132,51.468059,On or near BELL ROAD,E01002662,Hounslow 017C,Suspect charged
1bb37863eb0abcf347178708f908e27575249535e45cca3efd7913d1d206bd3d,2020-01,Metropolitan Police Service,Metropolitan Police Service,-0.390581,51.481103,On or near ASH GROVE,E01002636,Hounslow 010E,Local resolution
dcf1e93c165e06064fe5d9f9f4a541260a3cf1bdf2a34bc501537a567458277d,2020-01,Metropolitan Police Service,Metropolitan Police Service,-0.311349,51.489548,On or near BOSTON PARK ROAD,E01002565,Hounslow 006B,Local resolution
6d57aaa33ff6d7677cc3a4c8dc291f1e0c5cd5c7427584ab698a8f30888d597e,2020-01,Metropolitan Police Service,Metropolitan Police Service,-0.364338,51.469113,On or near Police Station,E01002641,Hounslow 018A,Suspect charged
db8d29d00c3f61d5a72c88f7425f9e60649167767156b9cc74ef57e9428d60f0,2020-01,Metropolitan Police Service,Metropolitan Police Service,-0.357842,51.439914,On or near STAINES ROAD,E01003900,Richmond upon Thames 015C,Offender given a caution
e6e61c851b2426c13ed2ab91dda57b18639036ac3c1860b863fa959867c427f2,2020-01,Metropolitan Police Service,Metropolitan Police Service,-0.358938,51.452699,On or near LIBRARY WAY,E01003908,Richmond upon Thames 010D,Local resolution
3b141ea02bb9d05801332d13aaf5f8f2071d0e7b9655b999e29b00fe7135a71d,2020-01,Metropolitan Police Service,Metropolitan Police Service,-0.302763,51.462420,On or near THE QUADRANT,E01003876,Richmond upon Thames 008B,Suspect charged
b8c26e390ed43736d47e6dbdf9b196f755b28f61978001bb4fdb7e671e08d12e,2020-01,Metropolitan Police Service,Metropolitan Police Service,-0.441156,51.502729,On or near BOURNE CIRCUS,E01002487,Hillingdon 028B,Suspect charged
8166644782b466f958812e6886b280ef320de265efe3be00db877873c5afb1bc,2020-01,Metropolitan Police Service,Metropolitan Police Service,-0.403588,51.570897,On or near FLEMMING AVENUE,E01002420,Hillingdon 008C,Suspect charged
80c37878538b57041fa7181c073fcc36035835c3b1b99abe80f77eab93fce4b0,2020-01,Metropolitan Police Service,Metropolitan Police Service,-0.475247,51.538067,On or near ORCHARD WAYE,E01002414,Hillingdon 015A,Offender given a caution
289b67d41291e2d58adc8a13aa0ff7524de66c5e721d2181cc603a4c46fbb995,2020-01,Metropolitan Police Service,Metropolitan Police Service,-0.476767,51.521478,On or near ST CUTHBURT LANE,E01002413,Hillingdon 022B,Suspect charged
33a2307132e6359ec6935c74b8995a9ccd970af411644f73c30ca388cc7d52b8,2020-01,Metropolitan Police Service,Metropolitan Police Service,-0.435616,51.516387,On or near PRINCES PARK CLOSE,E01002405,Hillingdon 027A,Offender given a caution
c26e33af9ec39681e6d8a225f42475ee035256df67399fe43ad6ce358b611394,2020-01,Metropolitan Police Service,Metropolitan Police Service,-0.463430,51.480480,On or near Parking Area,E01002444,Hillingdon 031A,Suspect charged
dc7c16b186d8af2880f10b7779305b6ffb220ce6f655aa81d0cfd1aea5f2dbb2,2020-01,Metropolitan Police Service,Metropolitan Police Service,-0.479923,51.545744,On or near WINDSOR STREET,E01002521,Hillingdon 016C,Local resolution
f7979005e4bf70f3e3fe7ee77455636ba661da9f10234e97950429039465e79c,2020-01,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Suspect charged
f7979005e4bf70f3e3fe7ee77455636ba661da9f10234e97950429039465e79c,2020-01,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Suspect charged
f89b6ecc619c1a907d268290db1a1d03bcd10c2d4687ee26e5181b59d12a84f2,2020-01,Metropolitan Police Service,Metropolitan Police Service,-0.132611,51.429789,On or near TOOTING BEC GARDENS,E01003119,Lambeth 032C,Suspect charged
25ec4c441658c80ef1686d20b1ab15f8f11bde2104b6bf798cf8bf96a661fd6f,2020-01,Metropolitan Police Service,Metropolitan Police Service,-0.125061,51.446242,On or near RODMILL LANE,E01003023,Lambeth 021C,Local resolution
e799ce9a5e805e47efe34518bd4cde5b0d117f6a6611a3de33eb19c74b5e76c9,2020-01,Metropolitan Police Service,Metropolitan Police Service,-0.122450,51.472351,On or near BINFIELD ROAD,E01003127,Lambeth 010E,Local resolution
00193dddf9ce67554a3233d26104b6e2e0d0558dea7dd58c091f4554caa9e4e0,2020-01,Metropolitan Police Service,Metropolitan Police Service,-0.122450,51.472351,On or near BINFIELD ROAD,E01003127,Lambeth 010E,Local resolution
8f52dc76f7e183e71110b30740922265dcef0ea843f66939a72489d4371e4ece,2020-01,Metropolitan Police Service,Metropolitan Police Service,-0.122450,51.472351,On or near BINFIELD ROAD,E01003127,Lambeth 010E,Local resolution
f3c937ee41dc96c4274aeb64b0e3e98c12f58723de2051c6b6137bde79e7c118,2020-01,Metropolitan Police Service,Metropolitan Police Service,-0.117109,51.461833,On or near BRIGHTON TERRACE,E01003055,Lambeth 016D,Local resolution
118c21216e7d4fa921791f5cb2500ae321bbf4944e4cb9746a3d82045e7c83a2,2020-01,Metropolitan Police Service,Metropolitan Police Service,-0.124711,51.451965,On or near Prison,E01003021,Lambeth 021A,Suspect charged
6502846c0a38458140944a32af01f17adecaff332745f023dd136725f970c879,2020-01,Metropolitan Police Service,Metropolitan Police Service,-0.104423,51.454597,On or near HERNE PLACE,E01003074,Lambeth 018E,Suspect charged
aa326731807894c9110b8d1b009647a74793f6b9b2ed175d48b1762095ffda17,2020-01,Metropolitan Police Service,Metropolitan Police Service,-0.144445,51.464005,On or near MACAULAY ROAD,E01003040,Lambeth 013D,Suspect charged
11dd7249a2b04ec1fe5aaf1f6842f7cad72b263ba1070aa0f9685a5f2921d32f,2020-01,Metropolitan Police Service,Metropolitan Police Service,-0.127822,51.464217,On or near COTTAGE GROVE,E01003088,Lambeth 010A,Suspect charged
629aeef02b10279dd77e3f1721fd21b8432cfbd00792913fc5a0990530c32c9c,2020-01,Metropolitan Police Service,Metropolitan Police Service,-0.132113,51.426112,On or near STATION APPROACH,E01003113,Lambeth 032A,Local resolution
629aeef02b10279dd77e3f1721fd21b8432cfbd00792913fc5a0990530c32c9c,2020-01,Metropolitan Police Service,Metropolitan Police Service,-0.132113,51.426112,On or near STATION APPROACH,E01003113,Lambeth 032A,Local resolution
629aeef02b10279dd77e3f1721fd21b8432cfbd00792913fc5a0990530c32c9c,2020-01,Metropolitan Police Service,Metropolitan Police Service,-0.132113,51.426112,On or near STATION APPROACH,E01003113,Lambeth 032A,Local resolution
629aeef02b10279dd77e3f1721fd21b8432cfbd00792913fc5a0990530c32c9c,2020-01,Metropolitan Police Service,Metropolitan Police Service,-0.132113,51.426112,On or near STATION APPROACH,E01003113,Lambeth 032A,Local resolution
46f19434a48d05ed8d0e6ab9e1e5fbd554facac8065d22ff4bdf43d643c557fa,2020-01,Metropolitan Police Service,Metropolitan Police Service,-0.118963,51.500747,On or near WESTMINSTER BRIDGE ROAD,E01003013,Lambeth 036A,Suspect charged
c6a822ebf1670f600bbfcfd60cb9ef3d3254e126bd5e586337769f68e65d6d7c,2020-01,Metropolitan Police Service,Metropolitan Police Service,-0.181624,51.415272,On or near Petrol Station,E01003367,Merton 005A,Local resolution
7bece166a2d14a0f64a1bf7181c253d0639400df82e454d16858301e64a0a80a,2020-01,Metropolitan Police Service,Metropolitan Police Service,-0.229861,51.404006,On or near COPPICE CLOSE,E01003471,Merton 016E,Suspect charged
239fc52b56726c05c48026e23daea910e1382933d3868baedda6545f75b26a7c,2020-01,Metropolitan Police Service,Metropolitan Police Service,-0.162174,51.412208,On or near POPLAR AVENUE,E01003409,Merton 013E,Suspect charged
cf1e31e084820404034f5396aca3a45ce6bae868cda0ac5b2508c07aa76f08b1,2020-01,Metropolitan Police Service,Metropolitan Police Service,-0.162174,51.412208,On or near POPLAR AVENUE,E01003409,Merton 013E,Suspect charged
22ef1e10c3b128a905f32f1cd349254e21aedd59e7dfa650ca2c2b67e53699f6,2020-01,Metropolitan Police Service,Metropolitan Police Service,-0.175011,51.410502,On or near FAREWELL PLACE,E01003410,Merton 012E,Offender given a caution
015651434c1f0fcca47ceea5a45962dda4e8ac1958f919f59cb0416d97ec0726,2020-01,Metropolitan Police Service,Metropolitan Police Service,-0.149149,51.492909,On or near ELIZABETH STREET,E01004666,Westminster 023B,Local resolution
4ab156db93036734aef56d281438b0ffd2f0b75516f000a0f938db973f35684f,2020-01,Metropolitan Police Service,Metropolitan Police Service,-0.248187,51.537990,On or near MANOR PARK ROAD,E01000524,Brent 031B,Local resolution
c8c887cb614861c557cd2c3f50af8a5a431a57d8c7cde2a1783446e5aef7a2ae,2020-01,Metropolitan Police Service,Metropolitan Police Service,-0.245182,51.586476,On or near ST MATTHIAS CLOSE,E01000150,Barnet 036A,Offender given penalty notice
a1da2b952f5a7050f754ca7e7f9525a609b84c5861a45f52dc99db7038235f24,2020-01,Metropolitan Police Service,Metropolitan Police Service,-0.251171,51.539869,On or near CHALLENGE CLOSE,E01000523,Brent 031A,Suspect charged
b887debdbad71352c2274bd66215adc840227554734d8181f983d516c798920c,2020-01,Metropolitan Police Service,Metropolitan Police Service,-0.251171,51.539869,On or near CHALLENGE CLOSE,E01000523,Brent 031A,Suspect charged
1d504fc33207fe795432fa91a7c6da32f5d5b96eee386afaae003510f76ba609,2020-01,Metropolitan Police Service,Metropolitan Police Service,-0.253998,51.557949,On or near Petrol Station,E01000627,Brent 014E,Local resolution
9e290d264f008150a8cbcee5ee451ad5f5e9c7e18a0e614a9aa57f924e43b1d6,2020-01,Metropolitan Police Service,Metropolitan Police Service,-0.296816,51.553660,On or near ECCLESTONE COURT,E01000635,Brent 020D,Offender given penalty notice
00266e2afc5c588f29bfbd07eb712537a6256a32e6ea4cdeaece966a7de07290,2020-01,Metropolitan Police Service,Metropolitan Police Service,-0.278744,51.553216,On or near OAKINGTON MANOR DRIVE,E01000617,Brent 017C,Local resolution
