iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,death_rate,death_rate_smoothed,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,total_hosp,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million,perc,tests_units_grouped,start_date,pandemic_days,full_vax_prc20,full_vax_prc20_days,full_vax_prc75,full_vax_prc75_days,full_vax_prc50,full_vax_prc50_days
IRL,Europe,Ireland,2021-10-20,424140,2147,13213,NA,2147,13213,85119.03899280886,430.87324165973644,2651.6665775734023,NA,430.87324165973644,2651.6665775734036,NA,NA,1.18,86,17.259,464,464,93.118,NA,NA,NA,NA,27417,7876501,1580.705,5.502,22652,4.546,0.083,12,tests performed,7302401,3800336,3738323,NA,3489,3477,146.55,76.27,75.02,NA,698,1428,0.029,44.44,4.982904001487056,69.874,38.7,13.928,8.678,67335.293,0.2,126.459,3.28,23,25.7,NA,2.96,82.3,0.955,NA,NA,NA,NA,75.02,tested,2020-02-29,599,2021-04-22,181,2021-09-09,41,2021-09-09,41
ITA,Europe,Italy,2021-10-20,4726035,3699,18800,NA,3699,18800,78287.77558761269,61.274722235146236,311.4260010869837,NA,61.274722235146236,311.42600108698275,NA,NA,1.16,355,5.881,2819,2819,46.697,NA,NA,NA,NA,485613,99091911,1641.479,8.044,435962,7.222,0.006,162.3,tests performed,88218024,46369742,42514994,823710,185962,182461,146.14,76.81,70.43,1.36,3023,54396,0.09,66.67,60.367470713368824,205.859,47.9,23.021,16.24,35220.084,2,113.151,4.78,19.8,27.8,NA,3.18,83.51,0.892,NA,NA,NA,NA,70.43,tested,2020-01-31,628,2021-04-23,180,2021-10-01,19,2021-10-01,19
JPN,Asia,Japan,2021-10-20,NA,388,3051,NA,388,3051,NA,3.07812426288609,24.20452867542645,NA,3.07812426288609,24.20452867542645,NA,NA,0.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,67636,24831492,196.996,0.537,52964,0.42,0.008,121.5,people tested,182719236,96203522,86515714,NA,639337,728159,144.96,76.32,68.64,NA,5777,270344,0.214,47.22,126.05079160651105,347.778,48.2,27.049,18.493,39002.223,NA,79.37,5.72,11.2,33.7,NA,13.05,84.63,0.919,NA,NA,NA,NA,68.64,tested,2020-01-22,637,2021-06-19,123,2021-10-14,6,2021-10-14,6
MYS,Asia,Malaysia,2021-10-20,2407382,5516,45853,NA,5516,45853,73449.0989354315,168.29287156248577,1398.9726322977979,NA,168.29287156248577,1398.972632297799,NA,NA,0.82,666,20.32,5372,5372,163.899,NA,NA,NA,NA,147642,33086570,1009.47,4.505,124280,3.792,0.053,19,people tested,48320809,25296450,23189710,2803,246277,176745,147.43,77.18,70.75,0.01,5392,27667,0.084,59.26,32.776195145924255,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1,42.4,NA,1.9,76.16,0.81,NA,NA,NA,NA,70.75,tested,2020-01-25,634,2021-07-05,107,2021-10-06,14,2021-10-06,14
MLT,Europe,Malta,2021-10-20,37548,20,113,NA,20,113,72753.34249037335,38.752179871297194,218.9498162728319,NA,38.752179871297194,218.94981627282914,NA,NA,0.92,NA,NA,17,17,32.939,NA,NA,NA,NA,1949,1323043,2563.54,3.776,1778,3.445,0.009,110.1,tests performed,860910,426839,425734,39756,2052,2034,166.81,82.7,82.49,7.7,3941,278,0.054,43.52,0.5160999991851689,1454.037,42.4,19.426,11.324,36513.323,0.2,168.711,8.83,20.9,30.2,NA,4.485,82.53,0.895,NA,NA,NA,NA,82.49,tested,2020-03-07,592,2021-03-22,212,2021-07-20,92,2021-07-20,92
NOR,Europe,Norway,2021-10-20,198161,657,3132,NA,657,3132,36255.8452449748,120.20574344067926,573.0355988678949,NA,120.20574344067926,573.0355988678956,NA,NA,1.2,NA,NA,118,118,21.589,NA,NA,NA,NA,10185,7952485,1454.999,1.863,7704,1.41,0.058,17.2,people tested,7918408,4198661,3719747,NA,7061,2865,144.88,76.82,68.06,NA,524,830,0.015,20.37,5.465629022328914,14.462,39.7,16.821,10.813,64800.057,0.2,114.316,5.31,19.6,20.7,NA,3.6,82.4,0.957,NA,NA,NA,NA,68.06,tested,2020-02-26,602,2021-04-19,184,2021-09-21,29,2021-09-21,29
SGP,Asia,Singapore,2021-10-20,158587,3862,23192,NA,3862,23192,29079.323733010642,708.156079986929,4252.603782251905,NA,708.156079986929,4252.603782251905,NA,NA,1.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29970,5.495,0.111,9,samples tested,9931980,4745078,4689254,637326,19637,24265,182.12,87.01,85.98,11.69,4449,2538,0.047,50.93,5.453600003083055,7915.731,42.4,12.922,7.049,85535.383,NA,92.243,10.99,5.2,28.3,NA,2.4,83.62,0.938,NA,NA,NA,NA,85.98,tested,2020-01-23,636,2021-04-06,197,2021-07-16,96,2021-07-16,96
KOR,Asia,South Korea,2021-10-20,NA,1441,9850,NA,1441,9850,NA,28.086829391846134,191.98838966667898,NA,28.086829391846134,191.98838966667898,NA,NA,0.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,47898,15344732,299.087,0.934,129662,2.527,0.011,92.1,people tested,73795139,40623285,34635582,13868,396697,478725,143.84,79.18,67.51,0.03,9331,55639,0.108,47.22,51.30518578285435,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,NA,12.27,83.03,0.916,NA,NA,NA,NA,67.51,tested,2020-01-22,637,2021-06-10,132,2021-09-27,23,2021-09-27,23
ESP,Europe,Spain,2021-10-20,5078048,2528,13089,NA,2528,13089,108632.47555926145,54.08040613515527,280.0072926831692,NA,54.08040613515527,280.0072926831675,NA,NA,1.08,447,9.562,1828,1828,39.106,NA,NA,NA,NA,NA,NA,NA,NA,86665,1.854,0.022,46.3,tests performed,71231804,37938819,37176352,455403,129546,44599,152.38,81.16,79.53,0.97,954,13132,0.028,41.2,46.74521107852146,93.105,45.5,19.436,13.799,34272.36,1,99.403,7.17,27.4,31.4,NA,2.97,83.56,0.904,NA,NA,NA,NA,79.53,tested,2020-02-01,627,2021-04-19,184,2021-08-17,64,2021-08-17,64
ARE,Asia,United Arab Emirates,2021-10-20,738924,112,772,NA,112,772,73958.34850937733,11.209995930637335,77.26890052189287,NA,11.209995930637335,77.26890052189304,NA,NA,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,304976,90143617,9022.407,30.525,317928,31.821,0,2882.8,tests performed,20776261,9554350,8565287,2656624,35406,31917,207.95,95.63,85.73,26.59,3195,11362,0.114,47.69,9.991083020280128,112.442,34,1.144,0.526,67293.483,NA,317.84,17.26,1.2,37.4,NA,1.2,77.97,0.89,NA,NA,NA,NA,85.73,tested,2020-01-29,630,2021-02-23,239,2021-07-13,99,2021-07-13,99
URY,South America,Uruguay,2021-10-20,391543,164,1128,NA,164,1128,112346.03242662466,47.05677107742047,323.65876692274685,NA,47.05677107742047,323.6587669227457,NA,NA,1.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,9669,3725372,1068.927,2.774,8455,2.426,0.019,52.5,tests performed,6510096,2754058,2609331,1146707,2354,10673,186.8,79.02,74.87,32.9,3062,941,0.027,37.04,3.4851520035273538,19.751,35.6,14.655,10.361,20551.409,0.1,160.708,6.93,14,19.9,NA,2.8,77.91,0.817,NA,NA,NA,NA,74.87,tested,2020-03-13,586,2021-04-02,201,2021-08-13,68,2021-08-13,68
KHM,Asia,Cambodia,2021-10-21,117352,151,1477,NA,151,1477,6924.873993599974,8.910423111950337,87.15692010828272,NA,8.910423111950337,87.15692010828243,NA,NA,0.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27090946,13643415,12902262,1598420,92595,152194,159.86,80.51,76.14,9.43,8981,11650,0.069,61.57,16.946445539436198,90.672,25.6,4.412,2.385,3645.07,NA,270.892,4,2,33.7,66.229,0.8,69.82,0.594,NA,NA,NA,NA,76.14,NA,2020-01-27,633,2021-06-21,122,2021-09-23,28,2021-09-23,28
CAN,North America,Canada,2021-10-21,1701354,2839,19685,NA,2839,19685,44692.60016378648,74.5772436923708,517.1021634675323,NA,74.5772436923708,517.1021634675304,NA,NA,0.89,687,18.047,2321,2321,60.97,NA,NA,NA,NA,103462,45394437,1192.459,2.718,95534,2.51,0.029,34,tests performed,57995493,29658027,27905769,431697,86921,80323,152.35,77.91,73.31,1.13,2110,24755,0.065,68.06,38.06791266932312,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12,16.6,NA,2.5,82.43,0.929,NA,NA,NA,NA,73.31,tested,2020-01-26,634,2021-04-13,191,2021-09-17,34,2021-09-17,34
CHL,South America,Chile,2021-10-21,1676019,1793,10103,NA,1793,10103,87236.48829553799,93.3253283607761,525.8593376625347,NA,93.3253283607761,525.8593376625327,NA,NA,1.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,65884,22696812,1181.365,3.429,56696,2.951,0.025,39.3,tests performed,35114178,16305573,14601338,4777903,231688,152624,182.77,84.87,76,24.87,7944,29083,0.151,40.28,19.21236208319181,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,NA,2.11,80.18,0.851,NA,NA,NA,NA,76,tested,2020-02-23,606,2021-03-04,231,2021-08-31,51,2021-08-31,51
CUB,North America,Cuba,2021-10-21,941562,1435,12878,NA,1435,12878,83195.24368447809,126.79480978122105,1137.8840141899461,NA,126.79480978122105,1137.8840141899407,NA,NA,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25182537,9780864,6939289,NA,101512,180232,222.51,86.42,61.31,NA,15925,13157,0.116,65.28,11.317497951817037,110.408,43.1,14.738,9.719,NA,NA,190.968,8.27,17.1,53.3,85.198,5.2,78.8,0.783,NA,NA,NA,NA,61.31,NA,2020-03-12,588,2021-06-21,122,2021-09-20,31,2021-09-20,31
DNK,Europe,Denmark,2021-10-21,376660,1323,6084,NA,1323,6084,64792.780524857735,227.5815022417745,1046.5652756152354,NA,227.5815022417745,1046.565275615235,NA,NA,1.43,14,2.408,132,132,22.707,NA,NA,NA,NA,90823,42151537,7250.877,15.623,58373,10.041,0.015,67.2,tests performed,8827168,4467540,4399287,NA,2114,1925,151.84,76.85,75.68,NA,331,906,0.016,24.07,5.813301990574312,136.52,42.3,19.677,12.325,46682.515,0.2,114.767,6.41,19.3,18.8,NA,2.5,80.9,0.94,NA,NA,NA,NA,75.68,tested,2020-02-27,602,2021-04-23,181,2021-08-23,59,2021-08-23,59
FIN,Europe,Finland,2021-10-21,152715,608,3533,NA,608,3533,27524.344692585266,109.5819112273964,636.7646256026176,NA,109.5819112273964,636.7646256026176,NA,NA,1.12,32,5.767,205,205,36.948,NA,NA,NA,NA,13287,7402555,1334.188,2.395,11315,2.039,0.045,22.4,tests performed,7949543,4195508,3754035,NA,NA,16639,143.28,75.62,67.66,NA,2999,3521,0.063,24.07,5.548360976642602,18.136,42.8,21.228,13.264,40585.721,NA,153.507,5.76,18.3,22.6,NA,3.28,81.91,0.938,NA,NA,NA,NA,67.66,tested,2020-01-29,631,2021-04-11,193,2021-10-09,12,2021-10-09,12
FRA,Europe,France,2021-10-21,NA,6286,34546,NA,6286,34546,NA,93.03736638118151,511.305895482707,NA,93.03736638118151,511.305895482707,NA,NA,1.05,1009,14.934,6453,6453,95.509,NA,NA,NA,NA,342003,NA,NA,5.062,301812,4.467,0.017,58.8,people tested,98001205,51079982,45602413,2361282,151509,134581,145.05,75.6,67.49,3.49,1992,26580,0.039,66.67,67.5642512734696,122.578,42,19.718,13.079,38605.671,NA,86.06,4.77,30.1,35.6,NA,5.98,82.66,0.901,NA,NA,NA,NA,67.49,tested,2020-01-24,636,2021-04-21,183,2021-10-07,14,2021-10-07,14
ISL,Europe,Iceland,2021-10-21,12828,52,437,NA,52,437,37360.204942841185,151.44454763234657,1272.716679141066,NA,151.44454763234657,1272.7166791410664,NA,NA,1.36,NA,NA,7,7,20.387,NA,NA,NA,NA,1398,666461,1940.998,4.072,1348,3.926,NA,NA,tests performed,567789,282644,278276,61321,NA,766,165.36,82.32,81.04,17.86,2231,44,0.013,30.56,0.3433600008251039,3.404,37.3,14.431,9.207,46482.958,0.2,117.992,5.31,14.3,15.2,NA,2.91,82.99,0.949,NA,NA,NA,NA,81.04,tested,2020-02-28,601,2021-04-16,188,2021-06-24,119,2021-06-24,119
IRL,Europe,Ireland,2021-10-21,426166,2026,13613,NA,2026,13613,85525.62920594469,406.5902131358295,2731.9410520325987,NA,406.5902131358295,2731.9410520325996,NA,NA,1.17,88,17.66,448,448,89.907,NA,NA,NA,NA,27358,7903859,1586.195,5.49,23003,4.616,0.085,11.8,tests performed,7305749,3801802,3740205,NA,3348,3535,146.62,76.3,75.06,NA,709,1502,0.03,44.44,4.982904001487056,69.874,38.7,13.928,8.678,67335.293,0.2,126.459,3.28,23,25.7,NA,2.96,82.3,0.955,NA,NA,NA,NA,75.06,tested,2020-02-29,600,2021-04-22,182,2021-09-09,42,2021-09-09,42
ITA,Europe,Italy,2021-10-21,4729826,3791,19925,NA,3791,19925,78350.57430942763,62.7987218149336,330.06186551373133,NA,62.7987218149336,330.06186551373037,NA,NA,1.19,356,5.897,2795,2795,46.3,NA,NA,NA,NA,574671,99666582,1650.998,9.52,471684,7.814,0.006,165.7,tests performed,88406995,46405419,42590752,901581,188971,177605,146.45,76.87,70.55,1.49,2942,47832,0.079,66.67,60.367470713368824,205.859,47.9,23.021,16.24,35220.084,2,113.151,4.78,19.8,27.8,NA,3.18,83.51,0.892,NA,NA,NA,NA,70.55,tested,2020-01-31,629,2021-04-23,181,2021-10-01,20,2021-10-01,20
JPN,Asia,Japan,2021-10-21,NA,343,2777,NA,343,2777,NA,2.721125314870951,22.030801747512037,NA,2.721125314870951,22.030801747512037,NA,NA,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,47972,24879464,197.376,0.381,49242,0.391,0.008,124.1,people tested,183344047,96406686,86937361,NA,624811,726934,145.45,76.48,68.97,NA,5767,258194,0.205,47.22,126.05079160651105,347.778,48.2,27.049,18.493,39002.223,NA,79.37,5.72,11.2,33.7,NA,13.05,84.63,0.919,NA,NA,NA,NA,68.97,tested,2020-01-22,638,2021-06-19,124,2021-10-14,7,2021-10-14,7
MYS,Asia,Malaysia,2021-10-21,2413592,6210,43979,NA,6210,43979,73638.56571070397,189.4667752724867,1341.7969902912537,NA,189.4667752724867,1341.7969902912548,NA,NA,0.82,666,20.32,5111,5111,155.936,NA,NA,NA,NA,136732,33223302,1013.641,4.172,124908,3.811,0.05,19.9,people tested,48543190,25328520,23380368,4055,222381,178586,148.11,77.28,71.33,0.01,5449,26024,0.079,59.26,32.776195145924255,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1,42.4,NA,1.9,76.16,0.81,NA,NA,NA,NA,71.33,tested,2020-01-25,635,2021-07-05,108,2021-10-06,15,2021-10-06,15
MLT,Europe,Malta,2021-10-21,37565,17,111,NA,17,111,72786.28184326395,32.93935289060261,215.07459828570217,NA,32.93935289060261,215.0745982856994,NA,NA,0.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,2084,1325127,2567.578,4.038,1811,3.509,0.009,114.2,tests performed,863183,427273,425927,41425,2273,2105,167.25,82.79,82.53,8.03,4079,294,0.057,43.52,0.5160999991851689,1454.037,42.4,19.426,11.324,36513.323,0.2,168.711,8.83,20.9,30.2,NA,4.485,82.53,0.895,NA,NA,NA,NA,82.53,tested,2020-03-07,593,2021-03-22,213,2021-07-20,93,2021-07-20,93
NOR,Europe,Norway,2021-10-21,198909,748,3524,NA,748,3524,36392.70049017058,136.85524519578095,644.756529505256,NA,136.85524519578095,644.7565295052568,NA,NA,1.24,NA,NA,121,121,22.138,NA,NA,NA,NA,9267,7961752,1456.695,1.696,7911,1.447,0.064,15.7,people tested,7925394,4200532,3724862,NA,6986,3172,145,76.85,68.15,NA,580,913,0.017,20.37,5.465629022328914,14.462,39.7,16.821,10.813,64800.057,0.2,114.316,5.31,19.6,20.7,NA,3.6,82.4,0.957,NA,NA,NA,NA,68.15,tested,2020-02-26,603,2021-04-19,185,2021-09-21,30,2021-09-21,30
SGP,Asia,Singapore,2021-10-21,162026,3439,23699,NA,3439,23699,29709.916368711067,630.5926357004269,4345.569896325797,NA,630.5926357004269,4345.569896325797,NA,NA,1.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28481,5.222,0.119,8.4,samples tested,9956488,4747381,4691529,655029,24508,24187,182.57,87.05,86.03,12.01,4435,2430,0.045,50.93,5.453600003083055,7915.731,42.4,12.922,7.049,85535.383,NA,92.243,10.99,5.2,28.3,NA,2.4,83.62,0.938,NA,NA,NA,NA,86.03,tested,2020-01-23,637,2021-04-06,198,2021-07-16,97,2021-07-16,97
KOR,Asia,South Korea,2021-10-21,NA,1440,9608,NA,1440,9608,NA,28.067338184773373,187.27151755507123,NA,28.067338184773373,187.27151755507123,NA,NA,0.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,47275,15392007,300.009,0.921,85313,1.663,0.016,62.2,people tested,74269017,40683125,35044743,19696,473878,473047,144.76,79.3,68.31,0.04,9220,56321,0.11,47.22,51.30518578285435,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,NA,12.27,83.03,0.916,NA,NA,NA,NA,68.31,tested,2020-01-22,638,2021-06-10,133,2021-09-27,24,2021-09-27,24
ESP,Europe,Spain,2021-10-21,5079929,1881,13038,NA,1881,13038,108672.71497537705,40.23941611559615,278.9162718315502,NA,40.23941611559615,278.91627183154844,NA,NA,1.08,434,9.284,1775,1775,37.972,NA,NA,NA,NA,NA,61166742,1308.514,NA,88929,1.902,0.021,47.7,tests performed,71275614,37954027,37199581,465168,43810,41937,152.48,81.19,79.58,1,897,12225,0.026,41.2,46.74521107852146,93.105,45.5,19.436,13.799,34272.36,1,99.403,7.17,27.4,31.4,NA,2.97,83.56,0.904,NA,NA,NA,NA,79.58,tested,2020-02-01,628,2021-04-19,185,2021-08-17,65,2021-08-17,65
ARE,Asia,United Arab Emirates,2021-10-21,739018,94,750,NA,94,750,73967.75689881912,9.408389441784905,75.06693703551768,NA,9.408389441784905,75.06693703551787,NA,NA,0.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,271439,90415056,9049.575,27.168,310912,31.119,0,2901.8,tests performed,20798877,9564180,8575123,2659574,22616,30122,208.17,95.73,85.83,26.62,3015,11315,0.113,47.69,9.991083020280128,112.442,34,1.144,0.526,67293.483,NA,317.84,17.26,1.2,37.4,NA,1.2,77.97,0.89,NA,NA,NA,NA,85.83,tested,2020-01-29,631,2021-02-23,240,2021-07-13,100,2021-07-13,100
URY,South America,Uruguay,2021-10-21,391721,178,1125,NA,178,1125,112397.10623913552,51.07381251085881,322.7979723298672,NA,51.07381251085881,322.79797232986607,NA,NA,1.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,10109,3735481,1071.827,2.901,8337,2.392,0.019,51.9,tests performed,6524223,2754651,2610484,1159088,14127,9501,187.2,79.04,74.9,33.26,2726,805,0.023,37.04,3.4851520035273538,19.751,35.6,14.655,10.361,20551.409,0.1,160.708,6.93,14,19.9,NA,2.8,77.91,0.817,NA,NA,NA,NA,74.9,tested,2020-03-13,587,2021-04-02,202,2021-08-13,69,2021-08-13,69
BRN,Asia,Brunei,2021-10-22,11672,130,1421,NA,130,1421,26435.229917373767,294.42939421338156,3218.3397629016545,NA,294.42939421338156,3218.3397629016554,NA,NA,0.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,588206,347147,241059,NA,NA,2946,133.22,78.62,54.6,NA,6672,902,0.204,79.63,0.4415320024256315,81.347,32.4,4.591,2.382,71809.251,NA,201.285,12.79,2,30.9,NA,2.7,75.86,0.838,NA,NA,NA,NA,54.6,NA,2020-03-09,592,2021-07-08,106,2021-10-12,10,2021-10-12,10
KHM,Asia,Cambodia,2021-10-22,117500,148,1360,NA,148,1360,6933.607388438177,8.73339483820298,80.25281743213577,NA,8.73339483820298,80.2528174321355,NA,NA,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27163990,13652232,12941476,1623433,73044,132579,160.29,80.56,76.37,9.58,7823,11156,0.066,61.57,16.946445539436198,90.672,25.6,4.412,2.385,3645.07,NA,270.892,4,2,33.7,66.229,0.8,69.82,0.594,NA,NA,NA,NA,76.37,NA,2020-01-27,634,2021-06-21,123,2021-09-23,29,2021-09-23,29
CAN,North America,Canada,2021-10-22,1704019,2665,18907,NA,2665,18907,44762.60662889398,70.00646510749142,496.6650040477843,NA,70.00646510749142,496.66500404778253,NA,NA,0.89,670,17.6,2239,2239,58.816,NA,NA,NA,NA,101847,45496284,1195.135,2.675,94278,2.477,0.029,34.9,tests performed,58087804,29684652,27954352,448800,92311,78872,152.59,77.98,73.43,1.18,2072,23404,0.061,68.06,38.06791266932312,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12,16.6,NA,2.5,82.43,0.929,NA,NA,NA,NA,73.43,tested,2020-01-26,635,2021-04-13,192,2021-09-17,35,2021-09-17,35
CHL,South America,Chile,2021-10-22,1678023,2004,10476,NA,2004,10476,87340.7961360483,104.30784051031529,545.2739207515306,NA,104.30784051031529,545.2739207515284,NA,NA,1.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,70193,22767005,1185.019,3.654,57188,2.977,0.026,38.2,tests performed,35357047,16335422,14656853,4935542,242869,162504,184.03,85.03,76.29,25.69,8458,27609,0.144,40.28,19.21236208319181,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,NA,2.11,80.18,0.851,NA,NA,NA,NA,76.29,tested,2020-02-23,607,2021-03-04,232,2021-08-31,52,2021-08-31,52
CUB,North America,Cuba,2021-10-22,943038,1476,12216,NA,1476,12216,83325.6612031102,130.4175186321131,1079.390520060909,NA,130.4175186321131,1079.3905200609033,NA,NA,0.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25275700,9795606,6983098,NA,93163,159087,223.33,86.55,61.7,NA,14057,13063,0.115,65.28,11.317497951817037,110.408,43.1,14.738,9.719,NA,NA,190.968,8.27,17.1,53.3,85.198,5.2,78.8,0.783,NA,NA,NA,NA,61.7,NA,2020-03-12,589,2021-06-21,123,2021-09-20,32,2021-09-20,32
DNK,Europe,Denmark,2021-10-22,377983,1323,6689,NA,1323,6689,65020.36202709951,227.5815022417745,1150.6369376381178,NA,227.5815022417745,1150.6369376381176,NA,NA,1.45,16,2.752,144,144,24.771,NA,NA,NA,NA,70421,42221958,7262.991,12.114,60314,10.375,0.016,63.1,tests performed,NA,4468770,4400675,NA,NA,1915,NA,76.87,75.7,NA,329,931,0.016,24.07,5.813301990574312,136.52,42.3,19.677,12.325,46682.515,0.2,114.767,6.41,19.3,18.8,NA,2.5,80.9,0.94,NA,NA,NA,NA,75.7,tested,2020-02-27,603,2021-04-23,182,2021-08-23,60,2021-08-23,60
FIN,Europe,Finland,2021-10-22,153164,449,3259,NA,449,3259,27605.269492159445,80.92479957417925,587.3806721876396,NA,80.92479957417925,587.3806721876396,NA,NA,1.13,31,5.587,205,205,36.948,NA,NA,NA,NA,11801,7414356,1336.315,2.127,11139,2.008,0.042,23.9,tests performed,7973465,4201438,3772027,NA,23922,15736,143.71,75.72,67.98,NA,2836,3522,0.063,24.07,5.548360976642602,18.136,42.8,21.228,13.264,40585.721,NA,153.507,5.76,18.3,22.6,NA,3.28,81.91,0.938,NA,NA,NA,NA,67.98,tested,2020-01-29,632,2021-04-11,194,2021-10-09,13,2021-10-09,13
FRA,Europe,France,2021-10-22,NA,6458,34811,NA,6458,34811,NA,95.58309132829625,515.2280879884362,NA,95.58309132829625,515.2280879884362,NA,NA,1.06,1010,14.949,6400,6400,94.725,NA,NA,NA,NA,436527,NA,NA,6.461,310845,4.601,0.018,55.6,people tested,98202533,51115870,45664009,2465268,201328,133504,145.35,75.66,67.59,3.65,1976,25644,0.038,66.67,67.5642512734696,122.578,42,19.718,13.079,38605.671,NA,86.06,4.77,30.1,35.6,NA,5.98,82.66,0.901,NA,NA,NA,NA,67.59,tested,2020-01-24,637,2021-04-21,184,2021-10-07,15,2021-10-07,15
IRL,Europe,Ireland,2021-10-22,428631,2465,14171,NA,2465,14171,86020.32065479948,494.6914488547975,2843.9239439031776,NA,494.6914488547975,2843.923943903179,NA,NA,1.16,90,18.062,457,457,91.714,NA,NA,NA,NA,25234,7929093,1591.259,5.064,23274,4.671,0.087,11.5,tests performed,7309403,3803799,3741862,NA,3654,3489,146.69,76.34,75.09,NA,700,1589,0.032,41.67,4.982904001487056,69.874,38.7,13.928,8.678,67335.293,0.2,126.459,3.28,23,25.7,NA,2.96,82.3,0.955,NA,NA,NA,NA,75.09,tested,2020-02-29,601,2021-04-22,183,2021-09-09,43,2021-09-09,43
ITA,Europe,Italy,2021-10-22,4733705,3879,21075,NA,3879,21075,78414.83076997106,64.25646054342586,349.1118602610734,NA,64.25646054342586,349.1118602610725,NA,NA,1.2,343,5.682,2786,2786,46.151,NA,NA,NA,NA,487218,100153800,1659.069,8.071,468995,7.769,0.006,155.8,tests performed,88585207,46439510,42662223,974718,178212,172026,146.74,76.93,70.67,1.61,2850,41734,0.069,66.67,60.367470713368824,205.859,47.9,23.021,16.24,35220.084,2,113.151,4.78,19.8,27.8,NA,3.18,83.51,0.892,NA,NA,NA,NA,70.67,tested,2020-01-31,630,2021-04-23,182,2021-10-01,21,2021-10-01,21
MYS,Asia,Malaysia,2021-10-22,2420222,6630,43189,NA,6630,43189,73840.84666401421,202.28095331023943,1317.694131601195,NA,202.28095331023943,1317.6941316011962,NA,NA,0.83,643,19.618,5403,5403,164.845,NA,NA,NA,NA,123840,33347142,1017.42,3.778,122912,3.75,0.05,19.9,people tested,48687830,25356820,23497859,4922,144640,174680,148.55,77.36,71.69,0.02,5329,24656,0.075,59.26,32.776195145924255,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1,42.4,NA,1.9,76.16,0.81,NA,NA,NA,NA,71.69,tested,2020-01-25,636,2021-07-05,109,2021-10-06,16,2021-10-06,16
